ARI,FleshReadingEase,Kincaid,active_verb,has_description,has_tags,has_title,id,sentence_count,summary_words,transition_words,video_duration,word_count,word_unique
9.239598274166141,60.463783868371664,8.781940445318789,151.0,1.0,0.0,1.0,DlgSsFIV_EI,53.0,0.0,15.0,43.0,844.0,359.0
6.292204359577379,79.38899250587949,5.868499596335429,133.0,1.0,0.0,1.0,wN8CPMw_ITM,62.0,0.0,18.0,53.0,919.0,353.0
1.7650000000000006,118.17500000000001,-2.2299999999999986,1.0,1.0,0.0,1.0,x93tUpNknlI,1.0,0.0,0.0,61.0,4.0,4.0
8.237924528301889,67.05805031446545,8.294968553459121,91.0,1.0,0.0,1.0,xchGJ4UxCPE,27.0,0.0,7.0,279.0,477.0,234.0
9.063749999999999,82.39000000000001,3.7550000000000026,2.0,1.0,0.0,1.0,tmezB0tTHCA,1.0,0.0,1.0,151.0,8.0,8.0
13.631796116504852,38.49201941747577,13.008077669902914,28.0,1.0,0.0,1.0,_KndwmMEwXA,10.0,0.0,9.0,287.0,206.0,117.0
12.759999999999998,61.890000000000015,8.353333333333339,2.0,1.0,0.0,1.0,rJw5PfIqlcQ,1.0,0.0,1.0,360.0,15.0,13.0
8.949122807017545,60.3993859649123,7.981578947368423,6.0,1.0,0.0,1.0,al2u0BSWbu0,3.0,0.0,1.0,104.0,38.0,35.0
17.19631578947368,35.42328947368425,15.398684210526316,6.0,1.0,0.0,1.0,tqPcGu3XBrU,2.0,0.0,2.0,1082.0,57.0,44.0
15.926184210526316,67.78798145933015,10.29444377990431,22.0,1.0,0.0,1.0,-nirHUm0IkQ,8.0,0.0,6.0,341.0,209.0,146.0
10.296764705882353,72.63294117647061,7.351764705882353,16.0,1.0,0.0,1.0,hfCMtsanbsc,6.0,0.0,3.0,951.0,102.0,82.0
4.059374999999999,87.67750000000001,3.017500000000002,2.0,1.0,0.0,1.0,81SoA_cBKMM,2.0,0.0,0.0,152.0,16.0,16.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,wZhqJ-TiJ6I,0.0,0.0,0.0,194.0,0.0,0.0
8.120000000000001,63.055000000000014,7.445555555555558,8.0,1.0,0.0,1.0,Viep2gZx4qg,3.0,0.0,3.0,167.0,36.0,34.0
10.83172413793104,46.2554310344828,10.409827586206898,4.0,1.0,0.0,1.0,LduOMevISDw,2.0,0.0,2.0,61.0,29.0,26.0
9.729771428571425,62.148400000000024,9.027085714285718,24.0,1.0,0.0,1.0,GTocL51toFE,7.0,0.0,8.0,90.0,125.0,76.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,416MhcM6Ce8,0.0,0.0,0.0,17.0,0.0,0.0
18.384375,41.8905,14.571166666666667,24.0,1.0,0.0,1.0,LgHx0YYsLJk,5.0,0.0,6.0,506.0,144.0,90.0
10.211383495145633,56.431586407767,9.482345631067961,136.0,1.0,0.0,1.0,ao5SaxHYm5M,50.0,0.0,17.0,84.0,824.0,368.0
9.329999999999998,49.480000000000004,7.600000000000001,1.0,1.0,0.0,1.0,3-XlAZYxB-s,1.0,0.0,1.0,200.0,5.0,5.0
8.579781131134254,72.74220614828212,7.850513188252169,96.0,1.0,0.0,1.0,c_iXMszPNMY,29.0,0.0,14.0,45.0,553.0,263.0
3.6014285714285705,187.64428571428573,-11.174285714285714,0.0,1.0,0.0,1.0,2Unj7VeScCI,1.0,0.0,0.0,165.0,7.0,7.0
22.52945945945946,24.088108108108123,19.091351351351353,2.0,1.0,0.0,1.0,Dnu8fmx4CI8,2.0,0.0,2.0,439.0,74.0,53.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,q6eAFDK5VdI,0.0,0.0,0.0,17.0,0.0,0.0
9.451,70.91500000000002,8.33666666666667,9.0,1.0,0.0,1.0,yjXZVsGG9A4,3.0,0.0,4.0,329.0,60.0,48.0
7.091375085091901,60.25655547991832,7.0141592920354014,17.0,1.0,0.0,1.0,piiNFvwH_jo,13.0,0.0,3.0,468.0,113.0,93.0
9.605485436893204,59.3063436893204,9.081374757281555,78.0,1.0,0.0,1.0,fGo1PMU7t2A,25.0,0.0,6.0,196.0,412.0,219.0
16.31762820512821,36.01038461538464,14.695726495726497,73.0,1.0,0.0,1.0,2BYjz9DPxL4,18.0,0.0,11.0,181.0,468.0,242.0
27.844,35.94500000000003,10.73,0.0,1.0,0.0,1.0,_FMFVqVBwjE,1.0,0.0,0.0,5746.0,10.0,10.0
11.884030544488716,60.389842297476775,10.032440239043826,60.0,1.0,0.0,1.0,_FCQIL9Fw78,24.0,0.0,11.0,46.0,502.0,241.0
19.95755001538935,48.24465989535244,16.49488457987073,52.0,1.0,0.0,1.0,5gkmn82yylw,9.0,0.0,7.0,75.0,361.0,165.0
2.620000000000001,205.82000000000002,-15.2,0.0,1.0,0.0,1.0,yPSMxy3jLmU,1.0,0.0,0.0,142.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,ECabSYS-50U,0.0,0.0,0.0,180.0,0.0,0.0
10.83172413793104,46.2554310344828,10.409827586206898,4.0,1.0,0.0,1.0,LduOMevISDw,2.0,0.0,2.0,61.0,29.0,26.0
19.86,27.065833333333345,12.837962962962965,4.0,1.0,0.0,1.0,C513wjoaL4o,2.0,0.0,2.0,351.0,27.0,27.0
17.30136612021858,38.42176229508199,15.47731329690346,66.0,1.0,0.0,1.0,Kts8sQnq-8Y,18.0,0.0,11.0,279.0,549.0,232.0
-1.6451219512195117,161.26652439024392,-4.1413414634146335,1.0,1.0,0.0,1.0,3KGUTwORnzQ,4.0,0.0,0.0,187.0,82.0,39.0
22.52945945945946,24.088108108108123,19.091351351351353,2.0,1.0,0.0,1.0,Dnu8fmx4CI8,2.0,0.0,2.0,439.0,74.0,53.0
20.04512987012987,-15.429545454545451,22.43839826839827,31.0,1.0,0.0,1.0,llX5NOTQdDI,7.0,0.0,3.0,193.0,198.0,47.0
13.692307692307686,50.47076923076926,9.44923076923077,1.0,1.0,0.0,1.0,6rdVoHkJQPU,1.0,0.0,1.0,121.0,13.0,13.0
11.305822243346007,51.50987286121675,10.158267585551332,44.0,1.0,0.0,1.0,RHZoQcQozYM,16.0,0.0,4.0,330.0,263.0,156.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,wZhqJ-TiJ6I,0.0,0.0,0.0,194.0,0.0,0.0
18.50383647798742,55.37309433962267,13.435899371069183,37.0,1.0,0.0,1.0,ZiITCnnFbwQ,15.0,0.0,4.0,178.0,477.0,273.0
6.292204359577379,79.38899250587949,5.868499596335429,133.0,1.0,0.0,1.0,wN8CPMw_ITM,62.0,0.0,18.0,53.0,919.0,353.0
2.635040650406502,95.9828455284553,3.2668292682926854,8.0,1.0,0.0,1.0,7rZNgb_ncNE,3.0,0.0,4.0,394.0,41.0,35.0
6.965714285714284,187.64428571428573,-11.174285714285714,0.0,1.0,0.0,1.0,iBk4Ox6-F-U,1.0,0.0,0.0,165.0,7.0,7.0
11.920536992840098,55.64211038186159,10.702934367541769,140.0,1.0,0.0,1.0,TipD4eQfvlE,40.0,0.0,13.0,50.0,838.0,349.0
16.31762820512821,36.01038461538464,14.695726495726497,73.0,1.0,0.0,1.0,2BYjz9DPxL4,18.0,0.0,11.0,181.0,468.0,242.0
11.884030544488716,60.389842297476775,10.032440239043826,60.0,1.0,0.0,1.0,_FCQIL9Fw78,24.0,0.0,11.0,46.0,502.0,241.0
15.016200000000005,58.22700000000001,12.590666666666667,36.0,1.0,0.0,1.0,JN-fj4qsFLo,10.0,0.0,9.0,63.0,300.0,159.0
8.798809523809524,78.04875000000003,6.285833333333333,5.0,1.0,0.0,1.0,YEvH2mPyxWI,4.0,0.0,2.0,137.0,63.0,51.0
84.94781065088756,-46.79704142011832,61.77088757396449,1.0,1.0,0.0,1.0,NNDGYmm3CBs,1.0,0.0,2.0,592.0,169.0,76.0
10.17339393939394,66.71030303030305,8.509090909090908,7.0,1.0,0.0,1.0,5KW4oBS-270,3.0,0.0,2.0,180.0,55.0,48.0
10.302195121951218,71.50798780487807,8.378170731707318,16.0,1.0,0.0,1.0,rMMpeLLgdgY,8.0,0.0,3.0,173.0,164.0,87.0
3.6014285714285705,187.64428571428573,-11.174285714285714,0.0,1.0,0.0,1.0,2Unj7VeScCI,1.0,0.0,0.0,165.0,7.0,7.0
12.759999999999998,61.890000000000015,8.353333333333339,2.0,1.0,0.0,1.0,rJw5PfIqlcQ,1.0,0.0,1.0,360.0,15.0,13.0
9.063749999999999,82.39000000000001,3.7550000000000026,2.0,1.0,0.0,1.0,tmezB0tTHCA,1.0,0.0,1.0,151.0,8.0,8.0
12.308333333333337,31.183333333333344,12.801914893617024,16.0,1.0,0.0,1.0,DyGIvs9zrVA,12.0,0.0,2.0,346.0,188.0,117.0
8.691677640996279,59.784440881763544,8.462470083023192,79.0,1.0,0.0,1.0,V0Bk6MRlz3Q,35.0,0.0,10.0,46.0,499.0,236.0
8.119372066677453,65.6003333872795,7.473245940551333,94.0,1.0,0.0,1.0,EhggnMTless,37.0,0.0,11.0,46.0,501.0,236.0
13.631796116504852,38.49201941747577,13.008077669902914,28.0,1.0,0.0,1.0,_KndwmMEwXA,10.0,0.0,9.0,287.0,206.0,117.0
11.205200241801421,56.823362173190276,10.197062868369354,75.0,1.0,0.0,1.0,tkkDEljC5GE,26.0,0.0,7.0,47.0,509.0,240.0
19.339947368421058,34.54579887218049,16.70110902255639,68.0,1.0,0.0,1.0,Dj1b8jUzmZk,20.0,0.0,10.0,288.0,665.0,324.0
7.6525,75.87500000000001,3.6700000000000017,1.0,1.0,0.0,1.0,RI5S0U8QecU,1.0,0.0,0.0,66.0,4.0,4.0
6.040803571428569,84.84500000000001,5.400000000000002,20.0,1.0,0.0,1.0,C2z2P6x76i4,7.0,0.0,4.0,77.0,112.0,72.0
8.68020208439248,64.60544706405696,7.987891670903235,141.0,1.0,0.0,1.0,U6wTV1I3JEU,56.0,0.0,13.0,52.0,843.0,335.0
8.33070627582137,74.39096793232343,7.252689356679127,119.0,1.0,0.0,1.0,X1DaDUCdr7g,51.0,0.0,17.0,67.0,897.0,362.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,ynPJaKU7Frg,0.0,0.0,0.0,106.0,0.0,0.0
3.0174999999999983,95.95500000000001,2.8566666666666656,3.0,1.0,0.0,1.0,_afplHNI8kw,1.0,0.0,2.0,299.0,12.0,12.0
8.524948364888122,61.925530120481945,8.156733218588641,78.0,1.0,0.0,1.0,ITTiInohOOk,35.0,0.0,10.0,47.0,498.0,230.0
13.2975,38.48500000000003,12.860000000000003,0.0,1.0,0.0,1.0,RVwVMoREhjI,1.0,0.0,1.0,25.0,20.0,4.0
8.847583309185744,60.91893306288034,8.261643581570556,78.0,1.0,0.0,1.0,RS6zi261lVg,35.0,0.0,8.0,61.0,493.0,245.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,7ZUp3ddSYoQ,0.0,0.0,0.0,486.0,0.0,0.0
20.192307692307686,4.737307692307713,19.05769230769231,1.0,1.0,0.0,1.0,fZNVHRS81Cc,1.0,0.0,1.0,215.0,26.0,26.0
7.135690621435302,69.99792540792544,6.789284332688588,72.0,1.0,0.0,1.0,PRNxNPRF-74,39.0,0.0,12.0,46.0,517.0,257.0
8.995040816326533,57.09234693877554,8.774081632653061,68.0,1.0,0.0,1.0,P4A44RzmOjk,35.0,0.0,8.0,46.0,490.0,227.0
7.512537272973706,74.04308159392791,6.672418541610195,76.0,1.0,0.0,1.0,BHMqaFSeV3I,35.0,0.0,13.0,45.0,527.0,251.0
11.879347826086956,62.10739130434784,10.310434782608699,15.0,1.0,0.0,1.0,JPJ4l7QZ9eM,4.0,0.0,3.0,235.0,92.0,56.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,RaNNNrmcJgY,0.0,0.0,0.0,279.0,0.0,0.0
11.184999999999995,54.72500000000002,6.620000000000001,0.0,1.0,0.0,1.0,cKfAq7MHcjM,1.0,0.0,0.0,124.0,4.0,4.0
8.059375,84.84500000000001,5.400000000000002,1.0,1.0,0.0,1.0,49zsfgrryts,1.0,0.0,1.0,122.0,16.0,14.0
36.7378587196468,21.84335540838854,22.716821192052986,22.0,1.0,0.0,1.0,MZCf621bRHs,6.0,0.0,3.0,643.0,302.0,143.0
11.003125000000004,37.257500000000036,12.037500000000005,2.0,1.0,0.0,1.0,Uxw75plvyx0,1.0,0.0,1.0,219.0,16.0,13.0
16.621818181818185,55.41272727272729,13.72848484848485,6.0,1.0,0.0,1.0,lPvB3FqqigA,1.0,0.0,1.0,195.0,33.0,26.0
10.302195121951218,71.50798780487807,8.378170731707318,16.0,1.0,0.0,1.0,rMMpeLLgdgY,8.0,0.0,3.0,173.0,164.0,87.0
13.029811320754717,68.20165094339626,10.32990566037736,22.0,1.0,0.0,1.0,1uV2ptjwFvY,6.0,0.0,2.0,63.0,159.0,108.0
38.66608610567514,-2.0239921722113365,31.676868884540117,65.0,1.0,0.0,1.0,WozeN6R755k,7.0,0.0,13.0,331.0,511.0,266.0
-1.9450000000000003,116.14500000000001,-1.4499999999999993,0.0,1.0,0.0,1.0,mMcz8jeAvIY,1.0,0.0,1.0,250.0,6.0,6.0
7.993199999999998,92.62750000000001,3.4450000000000003,4.0,1.0,0.0,1.0,52sEiZzYP0I,2.0,0.0,1.0,200.0,25.0,25.0
53.33982387475539,-31.993107632093896,43.11105283757338,65.0,1.0,0.0,1.0,GEz3DUOaYmc,5.0,0.0,13.0,221.0,511.0,266.0
17.57004433606739,38.57977166925296,14.50933717579251,44.0,1.0,0.0,1.0,mco8vQPhFho,13.0,0.0,7.0,140.0,347.0,193.0
17.254022988505746,57.300485463150785,13.43205679513185,60.0,1.0,0.0,1.0,andWiOQBtnE,15.0,0.0,9.0,131.0,493.0,245.0
8.076538461538462,53.72461538461541,8.995384615384616,2.0,1.0,0.0,1.0,S5ybbawRqbg,2.0,0.0,2.0,371.0,26.0,23.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,MD-Bsm5vF4Q,0.0,0.0,0.0,63.0,0.0,0.0
12.211754385964916,62.206510025062684,10.089586466165418,15.0,1.0,0.0,1.0,7QokaQsofzs,6.0,1.0,4.0,91.0,133.0,98.0
12.384823529411769,54.882720588235316,10.88338235294118,32.0,1.0,0.0,1.0,5vqxaj7QTHY,8.0,0.0,4.0,200.0,170.0,127.0
12.221207349081368,64.77917979002628,9.482322834645668,21.0,1.0,0.0,1.0,ZTqXRVGb0dk,6.0,0.0,4.0,847.0,127.0,98.0
30.880000000000003,-47.979999999999976,20.200000000000006,0.0,1.0,0.0,1.0,WU0hLnrEXEo,1.0,0.0,0.0,138.0,1.0,1.0
-2.66,147.39000000000001,-6.553333333333333,0.0,1.0,0.0,1.0,8JGBHW1uAdk,2.0,0.0,0.0,99.0,6.0,6.0
11.85188679245283,50.91842767295601,10.546121593291407,63.0,1.0,0.0,1.0,8tGUvSQLnOo,27.0,0.0,11.0,47.0,477.0,270.0
6.6470588235294095,68.81926470588238,5.772058823529413,3.0,1.0,0.0,1.0,QWt-keHhp8s,2.0,0.0,1.0,515.0,17.0,16.0
13.509999999999998,38.832954545454555,11.941969696969696,3.0,1.0,0.0,1.0,SmZwBnAoEaI,2.0,0.0,2.0,135.0,33.0,30.0
13.18036036036036,54.326711711711724,11.809729729729732,27.0,1.0,0.0,1.0,A2cwC1vWsDI,6.0,0.0,7.0,52.0,148.0,106.0
5.41,79.55750000000002,6.137499999999999,2.0,1.0,0.0,1.0,ybEZmHu7Gds,1.0,0.0,1.0,194.0,16.0,15.0
8.605263157894736,59.16092105263159,7.367631578947371,0.0,1.0,0.0,1.0,NvL_pr6Ns34,2.0,0.0,0.0,61.0,19.0,18.0
4.622727272727271,72.61545454545455,5.863636363636363,2.0,1.0,0.0,1.0,OLVAUYDNbpk,1.0,0.0,0.0,139.0,11.0,10.0
9.236666666666665,47.30000000000003,8.89777777777778,0.0,1.0,0.0,1.0,wycxRH5J7FA,1.0,0.0,0.0,488.0,9.0,9.0
12.339631470295892,45.860643015521106,10.726170196498202,47.0,1.0,0.0,1.0,_ND5d8IJEaY,29.0,0.0,9.0,46.0,451.0,268.0
8.41011182108626,65.80711900958468,7.96845207667732,45.0,1.0,0.0,1.0,XY55XlUeLqs,20.0,0.0,9.0,150.0,313.0,177.0
10.708750000000002,58.40750000000001,9.087500000000002,2.0,1.0,0.0,1.0,_tsPXe9bUuI,1.0,0.0,2.0,101.0,16.0,16.0
8.663362567271278,73.26190751445088,7.4867649990033875,87.0,1.0,0.0,1.0,SghSbXA4Rjg,29.0,0.0,13.0,189.0,519.0,247.0
10.329999999999998,66.78714285714288,5.682857142857145,0.0,1.0,0.0,1.0,MmQzk3f1fKQ,1.0,0.0,2.0,179.0,7.0,7.0
15.334316093462853,42.188495668154374,12.974061433447101,44.0,1.0,0.0,1.0,f4D5IgUYn3w,13.0,0.0,11.0,130.0,293.0,190.0
13.005638297872345,25.70875000000002,12.592500000000001,8.0,1.0,0.0,1.0,l_3aRW7kvrQ,4.0,0.0,1.0,75.0,47.0,33.0
15.304160953800299,54.70427719821164,12.517406855439642,35.0,1.0,0.0,1.0,OiK2Yss5sjw,11.0,0.0,10.0,189.0,305.0,169.0
1.0115384615384642,102.53230769230771,2.187692307692309,2.0,1.0,0.0,1.0,vfAQjCQI8us,1.0,0.0,1.0,310.0,13.0,13.0
12.826500000000003,51.175000000000026,11.090000000000003,3.0,1.0,0.0,1.0,lpr06DELEZk,1.0,0.0,2.0,55.0,20.0,20.0
5.235999999999997,86.70500000000001,3.650000000000002,6.0,1.0,0.0,1.0,0HNhp2GL2Lw,4.0,0.0,2.0,132.0,40.0,38.0
2.0362500000000026,99.48000000000002,2.3649999999999984,3.0,1.0,0.0,1.0,S-ZpYJ3NjJY,2.0,0.0,2.0,69.0,24.0,22.0
13.293409090909087,20.70181818181819,13.104545454545459,8.0,1.0,0.0,1.0,FQVM7Tx1r9Q,4.0,0.0,1.0,73.0,44.0,32.0
8.608699186991867,69.15845528455286,7.008292682926832,6.0,1.0,0.0,1.0,QMzNnvkYOF0,3.0,0.0,2.0,122.0,41.0,33.0
5.363333333333333,94.56500000000001,4.541111111111114,3.0,1.0,0.0,1.0,9hA1XCJH7Hk,1.0,0.0,0.0,131.0,18.0,16.0
11.161533923303836,55.41802886641385,10.208350189633375,130.0,1.0,0.0,1.0,WGojQa5meeY,42.0,0.0,14.0,49.0,791.0,355.0
6.765000000000001,77.8107142857143,5.884285714285717,1.0,1.0,0.0,1.0,rgdotPbDwgE,1.0,0.0,1.0,55.0,14.0,13.0
7.450367844364937,78.1707661560823,6.695799977638643,124.0,1.0,0.0,1.0,_5VstArj238,32.0,0.0,9.0,47.0,559.0,272.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,pKsfnWm6aCE,0.0,0.0,0.0,184.0,0.0,0.0
8.193260869565218,157.7421739130435,-3.028695652173912,3.0,1.0,0.0,1.0,jGpH3AD_Mj8,2.0,0.0,0.0,172.0,46.0,37.0
6.822747747747751,93.71126126126127,3.2524324324324354,9.0,1.0,0.0,1.0,NIMy6koV0p4,6.0,0.0,2.0,204.0,74.0,55.0
5.920800000000003,96.01150000000003,2.9730000000000025,3.0,1.0,0.0,1.0,CYGLevDEj08,2.0,0.0,0.0,610.0,25.0,25.0
4.641666666666666,100.30633333333336,1.951629629629629,7.0,1.0,0.0,1.0,skzwQJNtJtE,5.0,0.0,1.0,662.0,54.0,44.0
6.892745098039217,166.24803921568628,-8.521176470588234,0.0,1.0,0.0,1.0,eUY0jL78420,3.0,0.0,0.0,218.0,17.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,qkAt6-13LMY,0.0,0.0,0.0,299.0,0.0,0.0
10.39489739813451,81.52446735395192,7.625802650957294,46.0,1.0,0.0,1.0,-6p4H3jmF68,21.0,0.0,6.0,219.0,485.0,260.0
6.620000000000001,94.3,2.342222222222226,1.0,1.0,0.0,1.0,ln45tdoLlq4,1.0,0.0,0.0,320.0,9.0,9.0
11.006836734693877,76.44304081632654,7.466244897959186,11.0,1.0,0.0,1.0,r5cLtk3aPA0,5.0,0.0,3.0,458.0,98.0,76.0
3.6014285714285705,103.04428571428573,0.6257142857142846,2.0,1.0,0.0,1.0,8-pHCTVwDiM,1.0,0.0,0.0,11.0,7.0,7.0
5.306056338028171,99.48115492957747,2.9113802816901426,11.0,1.0,0.0,1.0,wt7NmdP2hL0,5.0,0.0,2.0,1052.0,71.0,52.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,Qc5vqq7wlmE,0.0,0.0,0.0,266.0,0.0,0.0
